Name;Radio Call Sign (RC);Location date;Latitude;Longitude;Heading;Speed (kt)
DON JOAQUIN  (ART);CB5153;18/12/2022 16:02:37;-39.5162;-73.3135;357.0;8.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 16:10:37;-39.498;-73.312;352.0;8.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 16:18:37;-39.4809;-73.3114;4.0;9.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 16:26:37;-39.4641;-73.3028;26.0;9.50 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 16:34:37;-39.449;-73.2891;38.0;6.99 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 16:42:37;-39.4348;-73.2756;59.0;6.49 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 16:50:37;-39.4405;-73.2585;136.0;8.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 16:58:37;-39.4523;-73.2576;49.0;2.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 17:06:37;-39.4521;-73.2573;305.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 17:14:37;-39.4521;-73.2573;143.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 17:22:37;-39.4521;-73.2573;146.0;0.50 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 17:30:37;-39.4521;-73.2573;5.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 17:38:37;-39.4522;-73.2572;335.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 17:46:37;-39.4522;-73.2572;151.0;0.99 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 17:54:37;-39.4522;-73.2572;203.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 18:02:37;-39.4523;-73.2572;328.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 18:10:37;-39.4521;-73.2573;334.0;0.99 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 18:18:37;-39.452;-73.2575;310.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 18:26:37;-39.4519;-73.2576;302.0;0.50 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 18:34:37;-39.4519;-73.2576;123.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 18:42:37;-39.4519;-73.2577;119.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 18:50:37;-39.4519;-73.2577;175.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 18:58:37;-39.4519;-73.2576;223.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 19:06:37;-39.452;-73.2575;122.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 19:14:37;-39.4521;-73.2573;2.0;0.50 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 19:22:37;-39.4521;-73.2573;324.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 19:30:37;-39.452;-73.2574;159.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 19:38:37;-39.4519;-73.2577;335.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 19:46:37;-39.4519;-73.2578;137.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 19:54:37;-39.4519;-73.2576;97.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 20:02:37;-39.4519;-73.2576;82.0;0.99 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 20:10:37;-39.452;-73.2575;315.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 20:18:37;-39.4519;-73.2575;135.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 20:26:37;-39.452;-73.2574;352.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 20:34:37;-39.452;-73.2575;335.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 20:42:37;-39.452;-73.2574;32.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 20:50:37;-39.452;-73.2574;356.0;0.99 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 20:58:37;-39.452;-73.2575;180.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 21:06:37;-39.4519;-73.2576;228.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 21:14:37;-39.452;-73.2575;335.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 21:22:37;-39.452;-73.2575;305.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 21:30:37;-39.452;-73.2576;154.0;0.50 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 21:38:37;-39.4519;-73.2577;107.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 21:46:37;-39.4519;-73.2578;196.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 21:54:37;-39.4519;-73.2578;329.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 22:02:37;-39.4519;-73.2577;124.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 22:10:37;-39.4519;-73.2577;143.0;0.50 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 22:18:37;-39.4519;-73.2578;306.0;0.99 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 22:26:37;-39.4519;-73.2578;287.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 22:34:37;-39.4519;-73.2577;136.0;0.50 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 22:42:37;-39.4519;-73.2576;314.0;0.50 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 22:50:37;-39.4519;-73.2576;345.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 22:58:37;-39.4519;-73.2576;159.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 23:06:37;-39.4519;-73.2575;336.0;0.00 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 23:14:37;-39.4527;-73.2577;25.0;0.99 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 23:22:37;-39.4389;-73.2605;346.0;6.99 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 23:30:37;-39.4231;-73.265;349.0;6.99 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 23:38:37;-39.4078;-73.2715;299.0;6.99 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 23:46:37;-39.3962;-73.2849;283.0;6.99 kt
DON JOAQUIN  (ART);CB5153;18/12/2022 23:54:37;-39.396;-73.3039;253.0;4.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 00:02:37;-39.4054;-73.3135;177.0;6.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 00:10:37;-39.4052;-73.2975;50.0;9.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 00:18:37;-39.3983;-73.2766;100.0;6.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 00:26:37;-39.4068;-73.2693;178.0;2.50 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 00:34:37;-39.4041;-73.2718;341.0;2.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 00:42:37;-39.4035;-73.2928;254.0;8.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 00:50:37;-39.3994;-73.3036;8.0;6.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 00:58:37;-39.3949;-73.3137;183.0;8.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 01:06:37;-39.4047;-73.305;77.0;4.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 01:14:37;-39.3971;-73.2935;43.0;6.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 01:22:37;-39.3915;-73.2814;89.0;4.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 01:30:37;-39.3934;-73.2763;174.0;4.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 01:38:37;-39.3985;-73.2918;258.0;8.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 01:46:37;-39.3959;-73.3149;311.0;8.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 01:54:37;-39.3957;-73.3332;249.0;8.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 02:02:37;-39.4073;-73.3242;195.0;9.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 02:10:37;-39.4245;-73.32;178.0;9.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 02:18:37;-39.442;-73.3163;205.0;8.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 02:26:37;-39.4538;-73.3147;148.0;4.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 02:34:37;-39.4655;-73.3132;220.0;4.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 02:42:37;-39.4815;-73.3117;129.0;8.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 02:50:37;-39.4895;-73.3037;339.0;2.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 02:58:37;-39.4968;-73.2979;154.0;7.50 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 03:06:37;-39.5014;-73.2965;232.0;6.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 03:14:37;-39.502;-73.3023;0.0;0.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 03:22:37;-39.5012;-73.302;121.0;0.50 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 03:30:37;-39.5008;-73.3013;82.0;0.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 03:38:37;-39.5005;-73.3012;102.0;0.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 03:46:37;-39.5;-73.3013;39.0;0.50 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 03:54:37;-39.4997;-73.301;69.0;0.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 04:02:37;-39.5;-73.3009;61.0;0.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 04:10:37;-39.4996;-73.3013;237.0;0.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 04:18:37;-39.4996;-73.3012;294.0;0.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 04:26:37;-39.5001;-73.302;205.0;0.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 04:34:37;-39.5007;-73.3028;162.0;0.50 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 04:42:37;-39.4986;-73.3005;31.0;2.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 04:50:37;-39.4857;-73.302;358.0;6.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 04:58:37;-39.4829;-73.3034;25.0;0.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 05:06:37;-39.4813;-73.3035;0.0;2.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 05:14:37;-39.4785;-73.3027;55.0;4.50 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 05:22:37;-39.4779;-73.3048;256.0;4.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 05:30:37;-39.4755;-73.3057;146.0;1.49 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 05:38:37;-39.4764;-73.3079;253.0;2.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 05:46:37;-39.4686;-73.3043;351.0;6.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 05:54:37;-39.4667;-73.3017;116.0;0.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 06:02:37;-39.4675;-73.3;338.0;2.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 06:10:37;-39.4648;-73.299;48.0;2.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 06:18:37;-39.4655;-73.2969;34.0;2.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 06:26:37;-39.4615;-73.294;226.0;4.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 06:34:37;-39.469;-73.2978;221.0;4.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 06:42:37;-39.472;-73.3025;343.0;6.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 06:50:37;-39.4596;-73.301;337.0;2.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 06:58:37;-39.453;-73.3004;201.0;4.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 07:06:37;-39.4478;-73.2886;69.0;2.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 07:14:37;-39.4421;-73.2821;327.0;6.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 07:22:37;-39.4417;-73.2881;191.0;9.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 07:30:37;-39.4555;-73.2965;253.0;9.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 07:38:37;-39.4515;-73.2992;310.0;2.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 07:46:37;-39.4465;-73.2963;39.0;2.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 07:54:37;-39.4479;-73.2935;36.0;4.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 08:02:37;-39.4427;-73.2879;14.0;4.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 08:10:37;-39.437;-73.2823;125.0;4.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 08:18:37;-39.4248;-73.2786;17.0;9.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 08:26:37;-39.4115;-73.2694;357.0;6.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 08:34:37;-39.409;-73.2723;234.0;4.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 08:42:37;-39.4057;-73.2668;80.0;2.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 08:50:37;-39.4106;-73.2681;228.0;0.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 08:58:37;-39.4101;-73.2663;294.0;0.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 09:06:37;-39.4093;-73.2661;84.0;0.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 09:14:37;-39.4091;-73.2655;0.0;0.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 09:22:37;-39.4089;-73.2656;258.0;0.50 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 09:30:37;-39.4085;-73.2653;92.0;0.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 09:38:37;-39.4087;-73.2646;93.0;0.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 09:46:37;-39.4085;-73.2646;158.0;0.50 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 09:54:37;-39.4086;-73.2646;56.0;0.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 10:02:37;-39.409;-73.2644;205.0;0.99 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 10:10:37;-39.4098;-73.2643;193.0;0.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 10:18:37;-39.4116;-73.2642;215.0;4.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 10:26:37;-39.4265;-73.2724;200.0;8.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 10:34:37;-39.4421;-73.2809;216.0;8.00 kt
DON JOAQUIN  (ART);CB5153;19/12/2022 10:42:37;-39.4579;-73.289;203.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 10:59:01;-39.4527;-73.2558;304.0;0.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 10:51:01;-39.4511;-73.2568;219.0;4.00 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 04:11:01;-39.8519;-73.4245;350.0;8.49 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 04:19:01;-39.8336;-73.4281;357.0;8.00 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 04:27:01;-39.8171;-73.4309;357.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 04:35:01;-39.801;-73.4322;353.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 04:43:01;-39.7849;-73.432;355.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 04:51:01;-39.7687;-73.4304;10.0;8.00 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 04:59:01;-39.7523;-73.4295;358.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 05:07:01;-39.7361;-73.4306;358.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 05:15:01;-39.7203;-73.4291;359.0;6.00 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 05:23:01;-39.7042;-73.4257;20.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 05:31:01;-39.6889;-73.4207;18.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 05:39:01;-39.6748;-73.4125;23.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 05:47:01;-39.6609;-73.404;24.0;6.00 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 05:55:01;-39.6469;-73.3959;20.0;6.49 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 06:03:01;-39.6331;-73.3877;30.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 06:11:01;-39.6193;-73.3791;32.0;8.49 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 06:19:01;-39.6053;-73.3706;24.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 06:27:01;-39.5911;-73.3623;19.0;6.00 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 06:35:01;-39.577;-73.3532;24.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 06:43:01;-39.5633;-73.3431;30.0;8.00 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 06:51:01;-39.5486;-73.3351;16.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 06:59:01;-39.5336;-73.3278;26.0;6.00 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 07:07:01;-39.519;-73.3197;12.0;8.49 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 07:15:01;-39.5036;-73.315;14.0;6.00 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 07:23:01;-39.4894;-73.308;77.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 07:31:01;-39.4839;-73.2905;3.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 07:39:01;-39.4694;-73.2885;2.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 07:47:01;-39.458;-73.286;336.0;6.00 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 07:55:01;-39.4432;-73.2805;12.0;6.00 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 08:03:01;-39.4283;-73.2748;5.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 08:11:01;-39.4137;-73.2713;355.0;7.50 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 08:19:01;-39.3984;-73.2739;342.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 08:27:01;-39.3876;-73.2714;44.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 08:35:01;-39.3963;-73.2671;82.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 08:43:01;-39.3961;-73.2645;264.0;1.49 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 08:51:01;-39.3961;-73.2639;228.0;0.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 08:59:01;-39.3962;-73.2637;248.0;0.50 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 09:07:01;-39.396;-73.2632;89.0;0.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 09:15:01;-39.3965;-73.2631;216.0;0.00 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 09:23:01;-39.3966;-73.2627;244.0;0.50 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 09:31:01;-39.3972;-73.2626;182.0;0.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 09:39:01;-39.3993;-73.2637;206.0;2.00 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 09:47:01;-39.3986;-73.2658;292.0;2.00 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 09:55:01;-39.3882;-73.2678;329.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 10:03:01;-39.3859;-73.2807;93.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 10:11:01;-39.3928;-73.2643;151.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 10:19:01;-39.4064;-73.2556;153.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 10:27:01;-39.4174;-73.2437;177.0;4.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 10:35:01;-39.4249;-73.2396;207.0;6.99 kt
RIO VALDIVIA (ART);CB8173;19/12/2022 10:43:01;-39.4388;-73.2469;192.0;6.99 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 13:44:01;-39.8521;-73.4257;352.0;9.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 13:52:01;-39.833;-73.4287;350.0;9.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 14:00:01;-39.8148;-73.4307;352.0;8.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 14:08:01;-39.7971;-73.4318;2.0;8.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 14:16:01;-39.7793;-73.432;7.0;8.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 14:24:01;-39.7617;-73.432;355.0;8.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 14:32:01;-39.7441;-73.4317;358.0;8.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 14:40:01;-39.727;-73.4309;355.0;8.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 14:48:01;-39.7101;-73.4282;16.0;8.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 14:56:01;-39.6945;-73.4208;16.0;7.50 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 15:04:01;-39.6797;-73.4115;27.0;6.99 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 15:12:01;-39.6652;-73.4008;28.0;8.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 15:20:01;-39.6504;-73.3907;33.0;8.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 15:28:01;-39.6354;-73.3814;32.0;6.99 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 15:36:01;-39.62;-73.3725;31.0;8.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 15:44:01;-39.6042;-73.3654;21.0;7.50 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 15:52:01;-39.5885;-73.3567;24.0;6.99 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 16:00:01;-39.5723;-73.3486;27.0;8.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 16:08:01;-39.556;-73.3405;13.0;6.99 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 16:16:01;-39.5394;-73.3329;17.0;9.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 16:24:01;-39.5223;-73.3261;27.0;9.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 16:32:01;-39.5054;-73.3174;23.0;8.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 16:40:01;-39.4885;-73.3074;30.0;9.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 16:48:01;-39.4713;-73.2977;24.0;9.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 16:56:01;-39.4547;-73.2871;28.0;8.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 17:04:01;-39.4425;-73.2702;70.0;8.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 17:12:01;-39.4517;-73.2543;200.0;5.50 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 17:20:01;-39.4526;-73.2548;308.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 17:28:01;-39.4525;-73.2549;309.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 17:36:01;-39.4525;-73.2549;324.0;0.99 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 17:44:01;-39.4524;-73.255;101.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 17:52:01;-39.4524;-73.255;145.0;0.99 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 18:00:01;-39.4525;-73.2549;118.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 18:08:01;-39.4524;-73.255;132.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 18:16:01;-39.4523;-73.2552;0.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 18:24:01;-39.4523;-73.2552;283.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 18:32:01;-39.4523;-73.2554;309.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 18:40:01;-39.4523;-73.2553;17.0;0.50 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 18:48:01;-39.4522;-73.2555;284.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 18:56:01;-39.4522;-73.2555;10.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 19:04:01;-39.4521;-73.2554;223.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 19:12:01;-39.4522;-73.2554;120.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 19:20:01;-39.4522;-73.2552;291.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 19:28:01;-39.4522;-73.2553;270.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 19:36:01;-39.4521;-73.2555;303.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 19:44:01;-39.4521;-73.2555;124.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 19:52:01;-39.4521;-73.2554;306.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 20:00:01;-39.4521;-73.2555;275.0;0.50 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 20:08:01;-39.4521;-73.2555;321.0;0.99 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 20:16:01;-39.4522;-73.2555;0.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 20:24:01;-39.4522;-73.2553;341.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 20:32:01;-39.4522;-73.2553;139.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 20:40:01;-39.4522;-73.2553;333.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 20:48:01;-39.4522;-73.2552;330.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 20:56:01;-39.4522;-73.2555;149.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 21:04:01;-39.4521;-73.2554;313.0;0.99 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 21:12:01;-39.4522;-73.2553;102.0;0.50 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 21:20:01;-39.4522;-73.2553;144.0;0.00 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 21:28:01;-39.4521;-73.2554;321.0;0.99 kt
NOEMI SIMONEY (ART);CB8653;18/12/2022 21:36:01;-39.4521;-73.2555;324.0;0.00 kt
